carpeta_teselas,depth,dreamsim,grid_cols,grid_rows,imagen,lpips,prueba,psnr,ssim,tipo_experimento,usar_adaptacion_pool,usar_espacio_perceptual
pid/pruebas/teselas_menos_variedad,0,0.6443572640419006,40,60,beachnight,0.8140391111373901,prueba_variedad_menos,14.195163502593857,0.06869683414697647,variedad,False,True
pid/pruebas/teselas_menos_variedad,0,0.5459240078926086,40,60,clothshop,0.7105247974395752,prueba_variedad_menos,12.41681697371249,0.09228035062551498,variedad,False,True
pid/pruebas/teselas_menos_variedad,0,0.4266241788864136,40,60,eagle,0.8397214412689209,prueba_variedad_menos,13.772500191872641,0.060103971511125565,variedad,False,True
pid/pruebas/teselas_menos_variedad,0,0.4135880470275879,40,60,flower,0.7949976921081543,prueba_variedad_menos,15.66783465437608,0.10263731330633163,variedad,False,True
pid/pruebas/teselas_menos_variedad,0,0.5691423416137695,40,60,forest,0.6651517748832703,prueba_variedad_menos,12.897456225699246,0.048605237156152725,variedad,False,True
pid/pruebas/teselas_menos_variedad,0,0.4665576219558716,40,60,fruits,0.6824750304222107,prueba_variedad_menos,13.09509967106214,0.08718755841255188,variedad,False,True
pid/pruebas/teselas_menos_variedad,0,0.5184987783432007,40,60,house,0.6530768871307373,prueba_variedad_menos,14.0667045952417,0.09969770908355713,variedad,False,True
pid/pruebas/teselas_menos_variedad,0,0.6223656535148621,40,60,mountain,0.7209556698799133,prueba_variedad_menos,13.70803865747677,0.06182068586349487,variedad,False,True
pid/pruebas/teselas_menos_variedad,0,0.6733821034431458,40,60,padelplayers,0.7367074489593506,prueba_variedad_menos,13.259792344366197,0.07081463932991028,variedad,False,True
pid/pruebas/teselas_menos_variedad,0,0.5037323236465454,40,60,streetmarket,0.6342242360115051,prueba_variedad_menos,11.880344796901499,0.06555087119340897,variedad,False,True
pid/pruebas/teselas_mas_variedad,0,0.7294731140136719,40,60,beachnight,0.8571975827217102,prueba_variedad_mas,11.223613161394777,0.04030945524573326,variedad,False,True
pid/pruebas/teselas_mas_variedad,0,0.5170422196388245,40,60,clothshop,0.7389520406723022,prueba_variedad_mas,10.450777271994422,0.06268056482076645,variedad,False,True
pid/pruebas/teselas_mas_variedad,0,0.6398380994796753,40,60,eagle,0.8720848560333252,prueba_variedad_mas,10.163553222364053,0.030451631173491478,variedad,False,True
pid/pruebas/teselas_mas_variedad,0,0.4413931369781494,40,60,flower,0.850583016872406,prueba_variedad_mas,12.731644940430025,0.07143358141183853,variedad,False,True
pid/pruebas/teselas_mas_variedad,0,0.7232257127761841,40,60,forest,0.7337021827697754,prueba_variedad_mas,10.142728359910091,0.021165000274777412,variedad,False,True
pid/pruebas/teselas_mas_variedad,0,0.48548638820648193,40,60,fruits,0.7528484463691711,prueba_variedad_mas,11.159195766756794,0.0656299889087677,variedad,False,True
pid/pruebas/teselas_mas_variedad,0,0.6853187084197998,40,60,house,0.7287188172340393,prueba_variedad_mas,10.651256084726272,0.03541150689125061,variedad,False,True
pid/pruebas/teselas_mas_variedad,0,0.6905258893966675,40,60,mountain,0.7660160064697266,prueba_variedad_mas,10.67208055377282,0.032604511827230453,variedad,False,True
pid/pruebas/teselas_mas_variedad,0,0.702019214630127,40,60,padelplayers,0.7536892890930176,prueba_variedad_mas,11.031269531528647,0.05207550525665283,variedad,False,True
pid/pruebas/teselas_mas_variedad,0,0.6066930294036865,40,60,streetmarket,0.673311173915863,prueba_variedad_mas,9.616728619069129,0.04604403302073479,variedad,False,True
