carpeta_teselas,depth,grid_cols,grid_rows,lpips_max,lpips_mean,lpips_min,lpips_std,num_imagenes,prueba,psnr_max,psnr_mean,psnr_min,psnr_std,ssim_max,ssim_mean,ssim_min,ssim_std,tipo_experimento,usar_adaptacion_pool,usar_espacio_perceptual
pid/pruebas/teselas_menos_variedad,1,10,15,0.8749167919158936,0.7547648072242736,0.6604664921760559,0.059296611027315795,10,prueba_grid_dims_15x10,13.501227383093966,13.140413763977993,12.792936831804973,0.18743387564595665,0.13094235956668854,0.10588544011116027,0.08524617552757263,0.013025839270913312,grid,True,True
pid/pruebas/teselas_menos_variedad,1,20,30,0.8687365055084229,0.73558269739151,0.6352577209472656,0.06668183173901933,10,prueba_grid_dims_30x20,13.508359899274748,13.21678530859155,12.74306902198131,0.21339859460995503,0.07213231921195984,0.059158146008849145,0.05059292912483215,0.006891328547199486,grid,True,True
pid/pruebas/teselas_menos_variedad,1,30,45,0.8902254700660706,0.7486429631710052,0.659600555896759,0.07071831498407354,10,prueba_grid_dims_45x30,13.619554639824369,13.342568065759218,12.916967656953428,0.21721323522658303,0.05498169735074043,0.04857556633651257,0.042225431650877,0.004396356397588646,grid,True,True
pid/pruebas/teselas_menos_variedad,1,40,60,0.8871327638626099,0.7804868876934051,0.6666813492774963,0.0672383900183877,10,prueba_grid_dims_60x40,13.697120030093643,13.444387805383297,13.039158328597795,0.19764927242426733,0.04826490208506584,0.04514357075095177,0.04231110215187073,0.00208047598384267,grid,True,True
pid/pruebas/teselas_menos_variedad,1,50,80,0.9376511573791504,0.8347002565860748,0.7048311233520508,0.07126701860593929,10,prueba_grid_dims_80x50,13.783380055790298,13.478975146423604,13.040829443824695,0.2166593957010063,0.05121636390686035,0.04564715400338173,0.04285380244255066,0.0022290170860042612,grid,True,True
pid/pruebas/teselas_menos_variedad,1,70,100,1.1019853353500366,1.0086904406547545,0.9028044939041138,0.06645728312469926,10,prueba_grid_dims_100x70,13.284606369369046,13.054414703467085,12.762965104381358,0.17300138333648304,0.044881075620651245,0.04054132774472237,0.033708181232213974,0.0033346361847319257,grid,True,True
pid/pruebas/teselas_menos_variedad,1,80,120,1.0429548025131226,0.9614005327224732,0.8526809811592102,0.06414057104564386,10,prueba_grid_dims_120x80,13.750395970278852,13.574946341188147,13.107552855581057,0.19338640443312616,0.06151687726378441,0.05209495350718498,0.044866472482681274,0.00429170269043603,grid,True,True
pid/pruebas/teselas_menos_variedad,1,100,150,1.0718300342559814,1.0094881117343903,0.913030743598938,0.052933058394064855,10,prueba_grid_dims_150x100,13.784183333471564,13.609787217263863,13.154180290960564,0.18843900274216768,0.0655309185385704,0.05235952772200107,0.042299482971429825,0.005975429867394907,grid,True,True
