carpeta_teselas,depth,dreamsim,grid_cols,grid_rows,imagen,lpips,prueba,psnr,ssim,tipo_experimento,usar_adaptacion_pool,usar_espacio_perceptual
pid/pruebas/teselas_menos_variedad,1,0.5978350639343262,40,60,clothshop,0.7600538730621338,prueba_grid_dims_60x40,13.039158328597795,0.04491247236728668,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.5109186172485352,40,60,eagle,0.844575822353363,prueba_grid_dims_60x40,13.697120030093643,0.04826490208506584,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.5565873384475708,40,60,flower,0.8545477390289307,prueba_grid_dims_60x40,13.288836780743276,0.04732991382479668,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.5243504643440247,40,60,forest,0.6666813492774963,prueba_grid_dims_60x40,13.35799737107369,0.046990443021059036,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.6049811840057373,40,60,fruits,0.7295020818710327,prueba_grid_dims_60x40,13.346960682165465,0.04231110215187073,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.6306483149528503,40,60,house,0.7803333401679993,prueba_grid_dims_60x40,13.323398953448589,0.043585777282714844,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.6612540483474731,40,60,mountain,0.764912486076355,prueba_grid_dims_60x40,13.569860784607052,0.042879555374383926,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.7523350119590759,40,60,padelplayers,0.8180283904075623,prueba_grid_dims_60x40,13.517950357246535,0.04641528055071831,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.6819775104522705,40,60,streetmarket,0.6991010308265686,prueba_grid_dims_60x40,13.651339132361464,0.04623281955718994,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.6893941164016724,50,80,beachnight,0.9376511573791504,prueba_grid_dims_80x50,13.783380055790298,0.04404568299651146,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.5480677485466003,50,80,clothshop,0.8067550659179688,prueba_grid_dims_80x50,13.040829443824695,0.04285380244255066,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.42088139057159424,50,80,eagle,0.9045743346214294,prueba_grid_dims_80x50,13.65567649901594,0.04685569927096367,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.5217351317405701,50,80,flower,0.9274605512619019,prueba_grid_dims_80x50,13.24371044162151,0.04531572759151459,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.43647241592407227,50,80,forest,0.7048311233520508,prueba_grid_dims_80x50,13.385071172466995,0.045896559953689575,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.5588054060935974,50,80,fruits,0.8188424110412598,prueba_grid_dims_80x50,13.375624286698038,0.04406063258647919,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.5196388959884644,50,80,house,0.7970808148384094,prueba_grid_dims_80x50,13.401970295943661,0.04515811800956726,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.5763100385665894,50,80,mountain,0.8016988039016724,prueba_grid_dims_80x50,13.623561022690499,0.044140323996543884,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.7173614501953125,50,80,padelplayers,0.8791664838790894,prueba_grid_dims_80x50,13.644265414030299,0.05121636390686035,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.6816071271896362,50,80,streetmarket,0.7689418196678162,prueba_grid_dims_80x50,13.635662832154116,0.04692862927913666,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.5595746040344238,70,100,beachnight,1.1019853353500366,prueba_grid_dims_100x70,13.284606369369046,0.033708181232213974,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.4653555154800415,70,100,clothshop,0.9028044939041138,prueba_grid_dims_100x70,12.762965104381358,0.044881075620651245,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.28060412406921387,70,100,eagle,1.0748252868652344,prueba_grid_dims_100x70,13.172192324209496,0.04052362218499184,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.3857356309890747,70,100,flower,1.0515207052230835,prueba_grid_dims_100x70,13.059948052637111,0.04034831374883652,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.34704720973968506,70,100,forest,0.9031184911727905,prueba_grid_dims_100x70,12.926705824956832,0.04464254155755043,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.526028037071228,70,100,fruits,1.0337984561920166,prueba_grid_dims_100x70,12.972511878845651,0.03912575915455818,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.4663776159286499,70,100,house,0.94687819480896,prueba_grid_dims_100x70,12.79559588196365,0.03758556395769119,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.48830610513687134,70,100,mountain,1.016605019569397,prueba_grid_dims_100x70,13.211860243614934,0.038368869572877884,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.6748843789100647,70,100,padelplayers,1.056501865386963,prueba_grid_dims_100x70,13.149862919946811,0.043350234627723694,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.6051913499832153,70,100,streetmarket,0.9988665580749512,prueba_grid_dims_100x70,13.207898434745955,0.04287911579012871,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.5752568244934082,80,120,beachnight,1.002167820930481,prueba_grid_dims_120x80,13.750395970278852,0.044866472482681274,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.43086832761764526,80,120,clothshop,0.9213165640830994,prueba_grid_dims_120x80,13.107552855581057,0.04917063191533089,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.2641819715499878,80,120,eagle,1.0205543041229248,prueba_grid_dims_120x80,13.725477047967408,0.05284203961491585,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.3402830958366394,80,120,flower,1.0429548025131226,prueba_grid_dims_120x80,13.474968498831144,0.04804331064224243,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.3104325532913208,80,120,forest,0.8526809811592102,prueba_grid_dims_120x80,13.468623536367419,0.06151687726378441,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.5232402086257935,80,120,fruits,1.0063830614089966,prueba_grid_dims_120x80,13.469353340976113,0.053352240473032,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.44995278120040894,80,120,house,0.873217761516571,prueba_grid_dims_120x80,13.574227583940843,0.0506381094455719,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.46058905124664307,80,120,mountain,0.9172954559326172,prueba_grid_dims_120x80,13.732932508363124,0.051821812987327576,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.616559624671936,80,120,padelplayers,1.025213360786438,prueba_grid_dims_120x80,13.74363585914477,0.05298914387822151,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.560320258140564,80,120,streetmarket,0.9522212147712708,prueba_grid_dims_120x80,13.702296210430742,0.05570889636874199,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.5206050276756287,100,150,beachnight,1.0718300342559814,prueba_grid_dims_150x100,13.775313109293048,0.042299482971429825,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.38744211196899414,100,150,clothshop,0.9524585008621216,prueba_grid_dims_150x100,13.154180290960564,0.04986521601676941,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.20006299018859863,100,150,eagle,1.0478581190109253,prueba_grid_dims_150x100,13.765322054680581,0.05106779560446739,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.2437259554862976,100,150,flower,1.0571966171264648,prueba_grid_dims_150x100,13.47424117944662,0.046533431857824326,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.25414466857910156,100,150,forest,0.913030743598938,prueba_grid_dims_150x100,13.529640664730989,0.0655309185385704,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.48219311237335205,100,150,fruits,1.0359746217727661,prueba_grid_dims_150x100,13.521771584330049,0.05156823620200157,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.41908687353134155,100,150,house,0.9387598037719727,prueba_grid_dims_150x100,13.61849267099954,0.05154814198613167,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.3947681188583374,100,150,mountain,0.9998474717140198,prueba_grid_dims_150x100,13.724310462289676,0.05258907750248909,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.5597763061523438,100,150,padelplayers,1.0510735511779785,prueba_grid_dims_150x100,13.784183333471564,0.05427194759249687,grid,True,True
pid/pruebas/teselas_menos_variedad,1,0.4797478914260864,100,150,streetmarket,1.0268516540527344,prueba_grid_dims_150x100,13.750416822435998,0.0583210289478302,grid,True,True
