carpeta_teselas,depth,dreamsim,grid_cols,grid_rows,imagen,lpips,prueba,psnr,ssim,tipo_experimento,usar_adaptacion_pool,usar_espacio_perceptual
pid/pruebas/teselas_menos_variedad,1,0.42317652702331543,50,80,fruits,0.76348876953125,prueba_grid_dims_80x50,13.448351088216835,0.10958633571863174,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.4071565866470337,50,80,house,0.6910010576248169,prueba_grid_dims_80x50,14.138452249848733,0.09939383715391159,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.5594139695167542,50,80,mountain,0.7787436246871948,prueba_grid_dims_80x50,13.7797305683557,0.07025036960840225,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.5808946490287781,50,80,padelplayers,0.7757488489151001,prueba_grid_dims_80x50,13.912517453953281,0.09979934245347977,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.3585786819458008,50,80,streetmarket,0.7050268054008484,prueba_grid_dims_80x50,12.489459643701604,0.11922817677259445,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.5168981552124023,70,100,beachnight,1.0462663173675537,prueba_grid_dims_100x70,13.889436791591631,0.05905253812670708,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.3420886993408203,70,100,clothshop,0.7600148916244507,prueba_grid_dims_100x70,13.17316736554275,0.13340282440185547,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.21983927488327026,70,100,eagle,1.0536558628082275,prueba_grid_dims_100x70,13.42605578613572,0.06292716413736343,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.22433900833129883,70,100,flower,1.0107836723327637,prueba_grid_dims_100x70,16.098374960894766,0.09739676117897034,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.3711268901824951,70,100,forest,0.849847137928009,prueba_grid_dims_100x70,12.685516681753931,0.04835520312190056,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.34633493423461914,70,100,fruits,0.9471287727355957,prueba_grid_dims_100x70,13.319303680554714,0.09749137610197067,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.34281933307647705,70,100,house,0.8668941855430603,prueba_grid_dims_100x70,14.037143568505694,0.08434051275253296,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.3940824270248413,70,100,mountain,0.9499863982200623,prueba_grid_dims_100x70,13.707892064812782,0.0722351148724556,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.45983994007110596,70,100,padelplayers,0.9716809988021851,prueba_grid_dims_100x70,13.602597800084052,0.0907280370593071,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.29336869716644287,70,100,streetmarket,0.8439480066299438,prueba_grid_dims_100x70,12.650425827913462,0.12566465139389038,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.4734194278717041,80,120,beachnight,0.8868222832679749,prueba_grid_dims_120x80,14.489344431285172,0.07510418444871902,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.27884942293167114,80,120,clothshop,0.797324001789093,prueba_grid_dims_120x80,13.740105455610328,0.14012622833251953,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.18516528606414795,80,120,eagle,0.9862542748451233,prueba_grid_dims_120x80,14.207651413572524,0.0879373773932457,grid_dims,False,True
pid/pruebas/teselas_menos_variedad,1,0.2040940523147583,80,120,flower,0.8557178974151611,prueba_grid_dims_120x80,16.651212726443166,0.12390726804733276,grid_dims,False,True
